cust_id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,account_balance,account_deposits,account_withdrawals,account_transfers,international_transfers,account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
0360,19,Artist,Low,Income Generation,Master's,Married,4,South America,Good,Healthcare,1957.227273,1000,298.0167102,52.34304402,113.8704549,14.6257222,52.36116438,investment,5000,Auto Purchase,Employed,24,0.0977,rejected
0361,63,Teacher,Low,Income Generation,High School,Married,4,Europe,Average,Finance,7508.964572,10404.52561,4287.598306,1251.236518,1973.510129,87.80007407,1217.865517,savings,5000,Home Improvement,Employed,36,0.0545,approved
0362,33,Teacher,Low,Growth,PhD,Single,3,North America,Good,Education,1901.868131,1482.53837,327.6054047,241.3357675,250.0425065,5.851967447,150.6893914,savings,5000,Small Business,Self-Employed,12,0.0982,rejected
0363,44,Lawyer,Low,Growth,Bachelor's,Single,4,Africa,Poor,Healthcare,16810.51567,11286.90421,1876.707474,2987.724017,1492.767221,238.716341,1678.126571,investment,9250.150508,Small Business,Unemployed,60,0.062650151,approved
0364,81,Engineer,Medium,Speculation,PhD,Widowed,3,South America,Poor,Technology,27837.95858,40159.24555,7005.765604,9975.650057,6289.258968,938.7786423,7124.456273,checking,29604.57346,Auto Purchase,Retired,48,0.087604573,approved
0365,31,Retiree,High,Growth,High School,Single,4,Asia,Excellent,Education,1378.605328,1465.741081,363.4364617,436.6766757,191.0458982,15.65191819,385.7339825,checking,5000,Medical Expenses,Employed,24,0.0629,approved
0366,24,Engineer,Medium,Growth,PhD,Divorced,2,Africa,Good,Healthcare,3135.224023,3149.85815,612.7399108,177.6748507,370.2933886,64.72566208,200.1562892,checking,5000,Medical Expenses,Unemployed,12,0.0593,approved
0367,85,Doctor,High,Wealth Preservation,High School,Divorced,1,Africa,Poor,Finance,10753.63145,14431.37787,3692.29448,2064.892935,2181.859483,625.5882391,755.3159529,savings,8063.64557,Home Improvement,Retired,12,0.080363646,pending
0368,67,Lawyer,Low,Income Generation,Master's,Widowed,2,North America,Excellent,Manufacturing,282.1410166,1000,404.0775641,66.96382369,89.4727182,2.278200659,174.7745295,investment,5000,Small Business,Retired,24,0.0681,approved
0369,83,Manager,High,Income Generation,PhD,Married,2,South America,Average,Education,889.3871956,1547.284405,563.8386571,297.9344213,361.4594289,1.775262047,159.0710156,investment,5000,Debt Consolidation,Employed,12,0.0821,pending
0370,39,Doctor,Medium,Wealth Preservation,PhD,Single,4,Africa,Good,Finance,15268.64292,2733.992792,486.1482479,570.5339228,386.9909525,73.41119869,270.3687224,credit,17210.03587,Auto Purchase,Retired,60,0.068310036,approved
0371,49,Retiree,Medium,Growth,High School,Divorced,3,Europe,Excellent,Manufacturing,11.51550724,1000,324.0733325,243.7922838,95.60249655,16.93012016,194.5816434,savings,5000,Medical Expenses,Self-Employed,48,0.0485,approved
0372,62,Student,High,Income Generation,High School,Married,2,Europe,Excellent,Finance,11487.26951,19082.28645,4195.735673,3547.256065,1160.526744,228.2903222,1493.780708,credit,13809.89372,Small Business,Unemployed,24,0.085909894,rejected
0373,29,Student,Medium,Growth,Master's,Married,2,South America,Good,Technology,43800.00161,83446.68353,17005.50345,8454.104136,7265.049154,614.0624765,16102.82263,investment,32094.78564,Home Improvement,Unemployed,12,0.102194786,pending
0374,56,Data Scientist,Medium,Growth,Master's,Divorced,2,Asia,Poor,Manufacturing,417.3750643,1000,482.5597453,247.6446977,89.40739956,16.38304867,72.14590739,credit,5000,Auto Purchase,Unemployed,48,0.0863,rejected
0375,25,Engineer,High,Growth,PhD,Single,3,Europe,Poor,Technology,72227.838,100000,28934.54574,15904.1059,11591.05568,118.0922295,39392.29371,checking,50000,Auto Purchase,Unemployed,60,0.1165,rejected
0376,82,Student,High,Income Generation,Bachelor's,Married,4,Australia,Good,Healthcare,5381.917534,1000,282.0116736,270.8871273,157.4751659,7.264377368,172.4269629,credit,5000,Auto Purchase,Self-Employed,60,0.0779,rejected
0377,44,Doctor,Low,Income Generation,High School,Married,3,North America,Excellent,Finance,10050.29243,14483.88308,5854.941027,3955.54075,1456.388217,327.4248849,833.9823866,credit,11442.82193,Auto Purchase,Employed,60,0.052842822,approved
0378,81,Data Scientist,Low,Speculation,Bachelor's,Single,3,Asia,Excellent,Finance,4711.523336,2173.401132,820.2091932,395.7615375,309.1526319,9.106752877,342.1921299,checking,5000,Small Business,Employed,12,0.1041,pending
0379,85,Teacher,High,Income Generation,PhD,Widowed,3,Australia,Poor,Healthcare,6159.686349,8915.836212,3126.063168,1949.412549,767.449374,207.0948405,2947.031536,credit,6023.294448,Home Improvement,Self-Employed,24,0.049323294,approved
0380,42,Data Scientist,Low,Wealth Preservation,PhD,Widowed,0,South America,Poor,Finance,3743.345048,3597.357986,1002.080011,447.789936,403.3859825,92.85046662,325.4622659,savings,5000,Home Improvement,Unemployed,60,0.0728,rejected
0381,64,Artist,Low,Income Generation,Master's,Widowed,0,Asia,Poor,Retail,753.6428291,1413.024669,484.2510762,191.515001,84.1550289,24.59058344,266.2651468,checking,5000,Debt Consolidation,Retired,48,0.074,rejected
0382,21,Lawyer,Medium,Income Generation,Master's,Single,0,Australia,Average,Finance,6561.965878,6263.246216,1641.046029,1199.074617,933.2263153,142.0325556,773.7181505,checking,9693.874852,Home Improvement,Self-Employed,24,0.092593875,pending
0383,33,Retiree,Medium,Income Generation,Master's,Widowed,2,North America,Average,Manufacturing,264.3185775,1000,165.363079,68.3173839,134.6932975,26.85881973,138.7045227,checking,5000,Medical Expenses,Unemployed,60,0.098,rejected
0384,51,Lawyer,High,Wealth Preservation,High School,Married,1,North America,Good,Finance,21295.60845,29732.87877,10428.95651,5131.36936,6613.300392,156.5703574,11118.08853,investment,13668.70454,Medical Expenses,Employed,24,0.069068705,approved
0385,78,Data Scientist,Low,Speculation,Master's,Divorced,0,Africa,Excellent,Finance,49038.59029,24842.62294,3312.934528,4881.189664,3771.476827,300.984351,4277.583611,savings,50000,Debt Consolidation,Self-Employed,12,0.1188,rejected
0386,36,Developer,Low,Speculation,Bachelor's,Widowed,2,South America,Excellent,Manufacturing,255.9705344,1000,466.7662241,261.8612728,153.542086,40.18907391,127.3852266,checking,5000,Medical Expenses,Retired,12,0.092,rejected
0387,68,Developer,Low,Speculation,Bachelor's,Single,3,North America,Average,Education,2782.103927,1636.982615,707.0902178,135.9423533,220.8623306,25.19734388,321.7588995,credit,5000,Medical Expenses,Employed,12,0.0798,pending
0388,24,Doctor,High,Speculation,High School,Single,3,Europe,Good,Education,590.0148545,1000,403.8631629,299.2902793,208.2967448,2.960949597,239.4646508,savings,5000,Medical Expenses,Retired,36,0.0678,approved
0389,39,Retiree,Medium,Income Generation,High School,Married,2,Asia,Good,Manufacturing,463.4442763,1000,412.2188966,229.9990725,169.7158365,33.29495597,115.9845328,checking,5000,Home Improvement,Unemployed,24,0.0771,rejected
0390,21,Retiree,High,Growth,Master's,Divorced,4,Africa,Average,Manufacturing,382.1957367,1000,271.4347612,174.6666697,218.3778361,41.10294514,302.4021153,checking,5000,Small Business,Self-Employed,12,0.0658,approved
0391,31,Teacher,Medium,Growth,Master's,Divorced,3,Australia,Excellent,Education,1710.336002,1000,264.5279471,51.21457773,88.8449756,0.247322316,54.15134446,investment,5000,Small Business,Employed,48,0.072,approved
0392,70,Artist,Medium,Wealth Preservation,Master's,Single,0,Australia,Poor,Technology,33431.65983,57354.08525,9283.772046,6877.751978,9231.583944,215.1840422,6025.471014,credit,49206.57678,Medical Expenses,Self-Employed,24,0.143406577,rejected
0393,24,Manager,Medium,Speculation,Master's,Single,2,North America,Excellent,Technology,43778.08248,23345.64342,7080.300901,3758.119658,1234.023922,354.5158694,2914.980611,savings,26494.1907,Debt Consolidation,Unemployed,36,0.118094191,pending
0394,78,Teacher,High,Speculation,PhD,Married,4,North America,Average,Finance,19308.33233,9431.94405,4075.393478,2466.960023,1655.099194,324.2091285,3624.033002,credit,5000,Small Business,Employed,36,0.0863,pending
0395,25,Doctor,Medium,Income Generation,High School,Married,2,South America,Excellent,Technology,10843.4606,1376.263944,605.0509742,247.3073563,339.122685,20.54313022,146.2720912,checking,5000,Auto Purchase,Employed,36,0.0837,pending
0396,69,Developer,Low,Speculation,Bachelor's,Married,2,North America,Excellent,Manufacturing,1487.348003,1000,170.4504576,121.7082175,75.64621724,2.18664814,55.46051839,credit,5000,Home Improvement,Self-Employed,12,0.0748,pending
0397,80,Data Scientist,High,Wealth Preservation,High School,Single,2,Africa,Average,Technology,21256.79863,35880.41033,6828.659499,3694.273538,8064.027951,1946.795088,10964.89631,credit,22960.04435,Home Improvement,Unemployed,60,0.112460044,rejected
0398,56,Teacher,Low,Growth,PhD,Married,0,Europe,Good,Education,1354.880934,2549.771062,541.1128837,603.8478772,257.9217918,62.85541116,234.8454681,savings,5000,Debt Consolidation,Self-Employed,48,0.0656,approved
0399,26,Engineer,Low,Speculation,Bachelor's,Single,3,Australia,Average,Retail,339.1791603,1000,142.8001407,226.9117363,96.93769961,0.741043291,117.9779707,investment,5000,Auto Purchase,Self-Employed,12,0.0964,rejected
0400,25,Developer,High,Speculation,PhD,Single,1,Asia,Excellent,Manufacturing,101.5633155,1000,409.4465541,172.8611935,145.2952786,12.99463898,176.6129136,savings,5000,Medical Expenses,Retired,60,0.0483,approved
0401,73,Retiree,Low,Speculation,High School,Married,4,North America,Poor,Retail,5482.669144,7691.325647,3671.896693,1186.873137,1197.654537,150.4142943,924.0553156,investment,5000,Medical Expenses,Employed,24,0.0623,approved
0402,43,Lawyer,High,Growth,PhD,Married,1,Asia,Excellent,Finance,25946.9398,33348.20572,4993.419625,9271.312784,4356.422114,539.8560749,12024.62213,savings,14416.67254,Small Business,Unemployed,48,0.087016673,pending
0403,47,Lawyer,Low,Speculation,High School,Divorced,4,Australia,Excellent,Healthcare,3897.55135,4241.753499,1821.978547,910.2254939,456.6010765,80.12494092,644.4884016,credit,5000,Home Improvement,Employed,60,0.0901,rejected
0404,74,Artist,Low,Income Generation,PhD,Single,0,Africa,Good,Finance,19452.7476,17036.91275,5125.986365,4979.395746,3617.125314,505.0152269,1309.954576,investment,18837.15611,Auto Purchase,Employed,60,0.097937156,pending
0405,66,Manager,Medium,Speculation,Master's,Widowed,4,Asia,Excellent,Healthcare,10128.23268,1100.372637,349.3723972,245.0330593,170.3576733,8.398203337,204.1497138,savings,5000,Home Improvement,Employed,60,0.0945,rejected
0406,84,Retiree,Low,Wealth Preservation,PhD,Single,1,Africa,Poor,Education,3080.24878,4330.214175,1744.925817,595.4174418,739.1848064,154.1709674,598.7219908,investment,5000,Auto Purchase,Self-Employed,36,0.0532,approved
0407,56,Student,High,Growth,PhD,Widowed,2,Africa,Poor,Education,2745.287786,3620.984813,534.6782178,940.9304067,312.1244768,86.44347511,1329.790099,credit,5000,Medical Expenses,Unemployed,12,0.0863,pending
0408,38,Developer,Medium,Speculation,Master's,Divorced,0,Africa,Good,Finance,14103.33074,10695.98022,1110.723974,1684.918542,2551.766633,593.0450014,1088.376541,checking,13933.39506,Debt Consolidation,Retired,48,0.078933395,rejected
0409,82,Developer,Medium,Growth,High School,Widowed,4,North America,Average,Retail,285.8599004,1000,187.3576618,126.8425219,189.9360373,55.59689127,59.29631251,checking,5000,Small Business,Unemployed,48,0.0754,rejected
0410,44,Developer,High,Income Generation,High School,Divorced,1,North America,Good,Retail,204.3919778,1000,155.6466866,188.9635482,178.094612,40.12292564,332.1446068,savings,5000,Medical Expenses,Retired,48,0.0664,approved
0411,20,Lawyer,Medium,Growth,PhD,Widowed,3,North America,Average,Education,1918.753234,1000,223.4857171,242.5049546,158.4202757,26.85797137,104.8604753,credit,5000,Debt Consolidation,Unemployed,60,0.0668,approved
0412,54,Retiree,Low,Growth,Bachelor's,Divorced,4,Asia,Good,Education,1207.140634,1062.555614,312.8940961,59.23566474,178.4073879,5.653342215,181.387107,investment,5000,Home Improvement,Unemployed,60,0.0581,approved
0413,32,Data Scientist,High,Speculation,PhD,Single,1,Australia,Excellent,Education,654.2951759,1000,248.5596053,237.9109749,84.38856859,2.879895172,359.2287396,credit,5000,Small Business,Employed,60,0.0795,pending
0414,23,Lawyer,High,Speculation,High School,Widowed,0,Europe,Average,Healthcare,12853.23901,7624.498622,2161.983733,2070.195001,1847.067047,215.1974315,1559.05564,savings,6311.445996,Debt Consolidation,Self-Employed,60,0.088611446,rejected
0415,33,Artist,High,Speculation,PhD,Widowed,3,Africa,Excellent,Education,1397.670959,1000,112.404605,137.0548941,238.2494616,0.864903742,56.74680797,investment,5000,Auto Purchase,Retired,12,0.0874,pending
0416,22,Data Scientist,Low,Wealth Preservation,Master's,Married,4,Africa,Good,Retail,495.0993726,1000,156.4384051,81.3169931,208.3821581,16.65526167,72.508416,checking,5000,Auto Purchase,Self-Employed,12,0.0954,rejected
0417,85,Lawyer,High,Wealth Preservation,PhD,Divorced,2,Europe,Excellent,Retail,1138.91528,1707.947132,403.9480761,258.6770211,122.7000061,0.93792221,363.2695388,savings,5000,Medical Expenses,Self-Employed,12,0.0735,pending
0418,66,Retiree,Low,Speculation,PhD,Married,2,Asia,Excellent,Finance,12371.76443,20637.33007,8187.030971,1765.747948,5044.794712,1415.071409,2811.629313,checking,16152.30082,Medical Expenses,Unemployed,60,0.099152301,rejected
0419,53,Developer,High,Wealth Preservation,PhD,Divorced,0,Europe,Excellent,Finance,55029.83455,40323.32731,16298.90999,2250.62788,6257.502649,624.5463097,3156.46133,savings,50000,Small Business,Self-Employed,60,0.1079,approved
0420,32,Manager,Low,Wealth Preservation,PhD,Married,0,North America,Good,Retail,399.6567793,1000,241.4129439,214.8473708,111.9382453,29.38962674,121.56234,savings,5000,Auto Purchase,Retired,12,0.0854,rejected
0421,69,Lawyer,Low,Growth,Master's,Married,3,Australia,Good,Retail,593.2300285,1000,319.0026312,98.65952907,103.434676,20.03041174,57.51779751,savings,5000,Debt Consolidation,Unemployed,36,0.0991,pending
0422,23,Teacher,Low,Income Generation,High School,Married,1,South America,Good,Finance,18471.51203,28108.77185,4549.564294,2207.670425,6495.775982,1877.684155,3879.752315,investment,17943.93669,Debt Consolidation,Self-Employed,36,0.068043937,approved
0423,41,Retiree,Low,Growth,High School,Single,3,Asia,Average,Finance,7321.742593,7644.694171,1829.543561,2231.826207,815.5934,12.17572977,1137.053197,savings,5000,Small Business,Self-Employed,48,0.0751,pending
0424,31,Lawyer,High,Speculation,Master's,Single,2,North America,Poor,Finance,21887.05648,8366.984046,3970.016825,1156.279272,1813.802952,102.8066779,814.8461342,credit,26995.33171,Small Business,Unemployed,36,0.091795332,approved
0425,27,Retiree,Medium,Income Generation,Master's,Divorced,2,Europe,Average,Technology,37453.54574,36507.16353,10350.81474,3702.2413,3788.751388,208.1349016,4319.481516,savings,50000,Medical Expenses,Self-Employed,12,0.1331,rejected
0426,38,Artist,Medium,Wealth Preservation,PhD,Married,3,Europe,Average,Healthcare,4605.63651,5097.220362,669.9502179,554.2871,447.6628179,7.195761142,449.1951529,savings,5949.893949,Home Improvement,Employed,36,0.055449894,approved
0427,80,Lawyer,Low,Speculation,Bachelor's,Widowed,2,South America,Average,Retail,980.7719183,1470.435069,415.6433753,125.1037222,245.6507944,22.49985499,181.2695023,credit,5000,Small Business,Retired,36,0.0786,rejected
0428,79,Data Scientist,Medium,Wealth Preservation,High School,Widowed,4,North America,Excellent,Technology,24822.90018,47532.23849,5061.809791,11652.05146,7345.363592,745.913695,2938.770907,savings,7580.302166,Auto Purchase,Unemployed,12,0.089080302,rejected
0429,66,Artist,Low,Growth,Master's,Widowed,2,North America,Poor,Manufacturing,842.1090137,1293.322026,534.7256065,117.8417091,244.418558,46.53303834,80.67746164,checking,5000,Medical Expenses,Unemployed,24,0.0689,approved
0430,57,Data Scientist,High,Growth,High School,Divorced,2,Australia,Excellent,Technology,72569.78469,35908.8342,12277.73419,6291.198701,4616.949808,214.5816702,5439.886168,investment,50000,Debt Consolidation,Employed,60,0.1144,approved
0431,55,Teacher,Medium,Speculation,High School,Divorced,1,Africa,Poor,Healthcare,4711.642781,3223.644358,974.5395566,892.5112431,295.3100955,77.25426457,409.8424838,savings,5000,Debt Consolidation,Unemployed,60,0.0853,pending
0432,78,Student,High,Wealth Preservation,PhD,Married,1,Europe,Average,Education,4883.825573,8386.3431,2682.670675,1045.500649,1202.843197,278.3977939,779.3680597,investment,6551.301532,Small Business,Retired,60,0.064351302,approved
0433,23,Retiree,High,Income Generation,PhD,Married,0,Africa,Excellent,Education,1042.489218,1032.856011,515.7114103,80.3852359,148.301321,1.405568883,268.9264248,checking,5000,Medical Expenses,Unemployed,12,0.0909,rejected
0434,32,Developer,High,Speculation,Bachelor's,Widowed,2,Australia,Average,Technology,21400.33993,29385.10353,9122.803755,4448.427078,1662.727833,260.5164692,6071.081024,savings,5128.031509,Small Business,Self-Employed,48,0.071028032,approved
0435,64,Engineer,Medium,Wealth Preservation,PhD,Divorced,0,Europe,Average,Healthcare,6275.175509,10729.00002,3484.842838,1124.413361,563.461459,132.4942249,1564.463963,investment,5181.019534,Debt Consolidation,Self-Employed,48,0.08568102,rejected
